BAS|189204|47.3|9.1
BAS|189205|66.8|13.4
BAS|189206|86.8|16.4
BAS|189207|116.6|17.0
BAS|189208|48.9|18.5
BAS|189209|69.1|14.5
BAS|189210|110.0|8.1
BAS|189211|40.2|6.6
BAS|189212|33.8|-1.2
BAS|189301|47.0|-5.9
BAS|189302|38.1|3.6
BAS|189303|22.1|6.2
BAS|189304|0.0|11.9
BAS|189305|54.5|13.2
BAS|189306|63.7|16.7
BAS|189307|86.5|18.0
BAS|189308|5.6|18.9
BAS|189309|99.1|14.0
BAS|189310|65.2|10.2
BAS|189311|39.0|3.6
BAS|189312|21.3|0.4
BAS|189401|26.4|-1.1
BAS|189402|13.3|2.6
BAS|189403|22.2|5.7
BAS|189404|58.5|10.7
BAS|189405|119.9|11.6
BAS|189406|63.5|15.3
BAS|189407|143.8|18.3
BAS|189408|52.5|16.6
BAS|189409|111.6|11.8
BAS|189410|126.2|8.8
BAS|189411|28.4|5.1
BAS|189412|32.8|0.3
BAS|189501|59.9|-3.8
BAS|189502|8.8|-7.4
BAS|189503|37.4|2.9
BAS|189504|58.6|9.9
BAS|189505|39.3|12.9
BAS|189506|82.4|16.3
BAS|189507|47.7|18.4
BAS|189508|62.0|17.5
BAS|189509|1.8|16.9
BAS|189510|65.2|8.0
BAS|189511|76.6|7.3
BAS|189512|83.1|2.4
BAS|189601|11.2|-0.9
BAS|189602|6.3|-0.6
BAS|189603|53.8|7.5
BAS|189604|62.8|6.8
BAS|189605|45.7|11.4
BAS|189606|96.7|16.6
BAS|189607|90.8|18.2
BAS|189608|113.8|14.8
BAS|189609|141.5|13.4
BAS|189610|174.0|8.0
BAS|189611|39.7|2.2
BAS|189612|51.7|1.1
BAS|189701|23.8|-1.1
BAS|189702|70.3|4.9
BAS|189703|65.4|7.7
BAS|189704|96.3|8.8
BAS|189705|18.7|11.4
BAS|189706|70.4|18.2
BAS|189707|63.1|18.2
BAS|189708|167.2|17.2
BAS|189709|103.9|12.9
BAS|189710|5.0|8.0
BAS|189711|10.6|3.5
BAS|189712|36.4|1.2
BAS|189801|14.8|1.6
BAS|189802|78.7|1.8
BAS|189803|39.0|3.7
BAS|189804|72.9|9.0
BAS|189805|89.1|11.8
BAS|189806|96.8|15.1
BAS|189807|41.5|16.4
BAS|189808|48.1|19.2
BAS|189809|14.0|14.9
BAS|189810|103.9|10.8
BAS|189811|86.1|5.8
BAS|189812|29.9|2.2
BAS|189901|60.3|3.6
BAS|189902|11.9|3.3
BAS|189903|26.9|4.2
BAS|189904|154.3|8.3
BAS|189905|46.1|11.9
BAS|189906|59.5|16.1
BAS|189907|89.6|17.8
BAS|189908|27.9|18.6
BAS|189909|70.8|13.7
BAS|189910|53.5|8.9
BAS|189911|13.3|5.0
BAS|189912|85.8|-1.6
BAS|190001|102.3|2.7
BAS|190002|72.5|3.8
BAS|190003|30.5|1.8
BAS|190004|26.1|8.6
BAS|190005|52.7|11.7
BAS|190006|57.0|17.0
BAS|190007|138.5|19.6
BAS|190008|135.1|16.1
BAS|190009|62.1|15.0
BAS|190010|47.5|9.3
BAS|190011|58.5|5.3
BAS|190012|30.2|3.4
BAS|190101|41.4|-1.6
BAS|190102|34.6|-3.6
BAS|190103|58.6|3.3
BAS|190104|126.5|9.3
BAS|190105|23.5|13.6
BAS|190106|149.2|16.5
BAS|190107|69.6|18.6
BAS|190108|96.5|16.1
BAS|190109|121.1|14.0
BAS|190110|54.4|8.8
BAS|190111|34.1|2.3
BAS|190112|56.9|2.2
BAS|190201|25.6|1.9
BAS|190202|75.5|0.8
BAS|190203|50.9|5.4
BAS|190204|48.3|10.7
BAS|190205|64.1|9.4
BAS|190206|36.8|15.4
BAS|190207|155.6|18.1
BAS|190208|92.0|16.3
BAS|190209|52.2|13.2
BAS|190210|84.8|8.1
BAS|190211|33.8|3.0
BAS|190212|76.3|-0.2
BAS|190301|41.1|0.4
BAS|190302|18.9|3.6
BAS|190303|30.6|6.7
BAS|190304|50.8|5.7
BAS|190305|60.2|12.8
BAS|190306|98.2|14.5
BAS|190307|69.1|16.6
BAS|190308|70.7|16.8
BAS|190309|43.3|14.2
BAS|190310|74.2|10.3
BAS|190311|52.0|5.1
BAS|190312|41.3|0.3
BAS|190401|30.6|-0.7
BAS|190402|133.5|2.9
BAS|190403|39.7|4.4
BAS|190404|58.9|10.3
BAS|190405|77.0|14.0
BAS|190406|43.3|16.6
BAS|190407|8.5|20.8
BAS|190408|51.1|18.3
BAS|190409|91.6|12.3
BAS|190410|30.8|9.0
BAS|190411|16.8|3.1
BAS|190412|20.8|2.3
BAS|190501|36.2|-1.9
BAS|190502|21.4|1.7
BAS|190503|60.2|6.4
BAS|190504|94.3|8.7
BAS|190505|93.2|11.6
BAS|190506|89.6|16.9
BAS|190507|43.2|20.5
BAS|190508|178.4|17.4
BAS|190509|147.7|13.6
BAS|190510|69.2|4.5
BAS|190511|72.9|4.0
BAS|190512|33.9|1.3
BAS|190601|36.4|1.9
BAS|190602|55.4|0.9
BAS|190603|43.9|4.0
BAS|190604|48.5|8.4
BAS|190605|99.1|13.1
BAS|190606|43.5|15.0
BAS|190607|79.5|18.3
BAS|190608|25.5|18.4
BAS|190609|21.9|13.4
BAS|190610|49.0|11.0
BAS|190611|108.4|5.4
BAS|190612|49.7|-1.1
BAS|190701|36.7|-0.5
BAS|190702|35.2|-1.0
BAS|190703|43.3|4.1
BAS|190704|74.6|7.6
BAS|190705|58.9|13.5
BAS|190706|74.3|15.4
BAS|190707|79.3|15.5
BAS|190708|68.6|17.4
BAS|190709|46.4|14.3
BAS|190710|61.0|10.2
BAS|190711|11.3|5.2
BAS|190712|93.5|3.2
BAS|190801|25.3|-2.7
BAS|190802|71.9|1.2
BAS|190803|31.2|3.7
BAS|190804|49.6|6.6
BAS|190805|106.6|14.2
BAS|190806|62.5|18.0
BAS|190807|166.3|17.6
BAS|190808|74.8|15.2
BAS|190809|112.1|12.8
BAS|190810|13.3|8.2
BAS|190811|48.5|2.8
BAS|190812|33.7|1.0
BAS|190901|22.1|-1.8
BAS|190902|20.2|-1.1
BAS|190903|42.0|3.2
BAS|190904|51.3|10.1
BAS|190905|24.6|12.5
BAS|190906|172.5|14.2
BAS|190907|111.4|15.3
BAS|190908|49.3|16.9
BAS|190909|80.0|12.8
BAS|190910|115.1|10.4
BAS|190911|46.1|2.7
BAS|190912|68.2|3.5
BAS|191001|111.4|1.6
BAS|191002|67.5|3.0
BAS|191003|11.0|5.0
BAS|191004|36.8|8.1
BAS|191005|55.7|11.8
BAS|191006|190.1|16.1
BAS|191007|125.8|15.9
BAS|191008|92.8|16.6
BAS|191009|53.5|11.9
BAS|191010|22.7|10.1
BAS|191011|129.7|4.2
BAS|191012|67.2|3.5
BAS|191101|30.8|-2.8
BAS|191102|36.2|1.8
BAS|191103|41.3|5.0
BAS|191104|33.1|7.7
BAS|191105|47.5|13.2
BAS|191106|108.3|15.5
BAS|191107|13.3|20.7
BAS|191108|47.7|21.1
BAS|191109|71.7|16.0
BAS|191110|64.2|9.3
BAS|191111|73.9|5.7
BAS|191112|55.6|4.4
BAS|191201|53.5|1.7
BAS|191202|47.0|4.6
BAS|191203|77.4|7.9
BAS|191204|18.9|8.1
BAS|191205|81.9|13.9
BAS|191206|108.5|15.9
BAS|191207|75.4|17.4
BAS|191208|144.9|14.1
BAS|191209|42.6|9.1
BAS|191210|94.3|7.8
BAS|191211|31.9|2.6
BAS|191212|32.8|2.6
BAS|191301|45.6|2.3
BAS|191302|33.8|1.8
BAS|191303|62.0|6.9
BAS|191304|49.5|8.4
BAS|191305|84.1|12.8
BAS|191306|74.5|15.7
BAS|191307|52.9|15.0
BAS|191308|86.5|16.0
BAS|191309|75.8|13.1
BAS|191310|48.8|10.5
BAS|191311|108.5|7.8
BAS|191312|54.3|1.8
BAS|191401|51.2|-3.3
BAS|191402|28.5|3.2
BAS|191403|83.6|6.5
BAS|191404|40.5|11.3
BAS|191405|123.9|11.0
BAS|191406|110.6|14.5
BAS|191407|111.4|16.6
BAS|191408|140.6|17.0
BAS|191409|78.8|13.1
BAS|191410|22.4|8.6
BAS|191411|29.7|3.7
BAS|191412|84.0|4.3
BAS|191501|55.6|1.6
BAS|191502|37.8|2.2
BAS|191503|78.8|3.7
BAS|191504|99.5|7.7
BAS|191505|123.1|14.7
BAS|191506|76.0|18.0
BAS|191507|83.6|17.1
BAS|191508|61.1|16.2
BAS|191509|72.3|12.3
BAS|191510|36.9|7.0
BAS|191511|83.9|2.3
BAS|191512|68.8|6.2
BAS|191601|23.1|4.7
BAS|191602|66.8|3.0
BAS|191603|38.1|5.5
BAS|191604|58.6|9.1
BAS|191605|68.5|13.8
BAS|191606|135.9|13.4
BAS|191607|137.1|16.7
BAS|191608|105.3|17.0
BAS|191609|75.5|12.1
BAS|191610|73.2|9.3
BAS|191611|82.5|5.0
BAS|191612|92.9|2.8
BAS|191701|20.9|-0.9
BAS|191702|17.0|-1.8
BAS|191703|77.1|2.2
BAS|191704|40.2|6.1
BAS|191705|76.4|16.1
BAS|191706|134.2|18.2
BAS|191707|95.1|17.7
BAS|191708|148.6|16.5
BAS|191709|83.8|15.7
BAS|191710|117.9|7.7
BAS|191711|36.2|4.9
BAS|191712|13.2|-3.1
BAS|191801|40.4|0.7
BAS|191802|15.7|2.0
BAS|191803|32.5|4.8
BAS|191804|92.4|8.5
BAS|191805|33.3|14.8
BAS|191806|66.2|14.0
BAS|191807|40.8|17.9
BAS|191808|52.1|17.3
BAS|191809|134.9|14.0
BAS|191810|53.7|7.2
BAS|191811|46.6|4.0
BAS|191812|69.2|4.8
BAS|191901|12.6|1.1
BAS|191902|77.3|0.7
BAS|191903|103.4|4.6
BAS|191904|73.9|6.0
BAS|191905|20.8|13.5
BAS|191906|53.2|16.7
BAS|191907|84.9|14.9
BAS|191908|23.5|19.3
BAS|191909|54.6|15.9
BAS|191910|34.3|5.7
BAS|191911|114.5|3.1
BAS|191912|75.5|3.1
BAS|192001|51.6|3.7
BAS|192002|9.4|3.2
BAS|192003|64.1|6.8
BAS|192004|53.7|9.7
BAS|192005|81.7|15.1
BAS|192006|61.0|15.9
BAS|192007|113.3|17.6
BAS|192008|90.1|15.6
BAS|192009|116.4|13.8
BAS|192010|12.2|8.2
BAS|192011|1.8|1.6
BAS|192012|39.4|1.1
BAS|192101|36.7|5.0
BAS|192102|1.5|1.6
BAS|192103|18.1|6.0
BAS|192104|41.3|8.1
BAS|192105|84.6|14.0
BAS|192106|48.5|16.5
BAS|192107|31.2|21.1
BAS|192108|96.2|17.6
BAS|192109|62.7|15.0
BAS|192110|18.2|11.7
BAS|192111|39.3|1.4
BAS|192112|20.8|1.3
BAS|192201|72.0|0.2
BAS|192202|82.6|0.8
BAS|192203|81.8|4.9
BAS|192204|178.6|7.0
BAS|192205|52.5|15.1
BAS|192206|106.7|16.5
BAS|192207|123.0|16.5
BAS|192208|102.3|16.3
BAS|192209|86.1|11.9
BAS|192210|96.1|6.5
BAS|192211|66.5|3.3
BAS|192212|93.2|2.5
BAS|192301|39.5|1.2
BAS|192302|84.3|4.7
BAS|192303|49.3|5.8
BAS|192304|45.2|8.8
BAS|192305|144.1|12.6
BAS|192306|36.3|12.4
BAS|192307|24.5|20.4
BAS|192308|61.4|18.0
BAS|192309|71.1|13.6
BAS|192310|159.9|11.6
BAS|192311|142.2|3.7
BAS|192312|83.3|1.3
BAS|192401|20.5|-0.6
BAS|192402|14.0|-0.7
BAS|192403|54.8|4.6
BAS|192404|68.2|8.8
BAS|192405|126.5|14.2
BAS|192406|92.2|15.8
BAS|192407|108.2|17.7
BAS|192408|90.9|14.5
BAS|192409|71.4|14.1
BAS|192410|51.4|9.9
BAS|192411|7.5|4.1
BAS|192412|13.5|0.9
BAS|192501|24.4|2.4
BAS|192502|60.0|4.2
BAS|192503|31.4|2.0
BAS|192504|97.6|9.1
BAS|192505|110.2|13.5
BAS|192506|30.0|16.9
BAS|192507|168.3|17.5
BAS|192508|108.6|17.0
BAS|192509|95.0|11.5
BAS|192510|37.6|9.4
BAS|192511|35.1|2.7
BAS|192512|83.2|2.2
BAS|192601|41.5|1.3
BAS|192602|28.0|6.5
BAS|192603|37.6|5.6
BAS|192604|22.6|10.6
BAS|192605|102.1|11.3
BAS|192606|125.1|14.0
BAS|192607|86.6|17.6
BAS|192608|28.6|17.5
BAS|192609|39.8|16.0
BAS|192610|127.8|9.5
BAS|192611|40.2|6.6
BAS|192612|18.8|0.1
BAS|192701|43.1|2.0
BAS|192702|67.4|2.0
BAS|192703|58.2|6.6
BAS|192704|75.4|9.6
BAS|192705|67.5|13.4
BAS|192706|82.6|16.0
BAS|192707|92.3|18.1
BAS|192708|198.0|16.6
BAS|192709|89.0|14.3
BAS|192710|10.9|8.8
BAS|192711|57.7|4.5
BAS|192712|17.3|0.5
BAS|192801|46.5|3.1
BAS|192802|36.1|3.6
BAS|192803|55.4|5.1
BAS|192804|43.3|9.2
BAS|192805|78.9|11.2
BAS|192806|81.1|16.2
BAS|192807|23.7|21.0
BAS|192808|99.1|18.4
BAS|192809|46.1|13.8
BAS|192810|73.3|9.2
BAS|192811|89.9|6.5
BAS|192812|53.4|1.4
BAS|192901|12.0|-3.2
BAS|192902|17.3|-5.8
BAS|192903|14.2|4.5
BAS|192904|57.7|6.6
BAS|192905|61.8|13.9
BAS|192906|60.5|16.6
BAS|192907|82.7|18.9
BAS|192908|61.0|17.5
BAS|192909|15.3|17.0
BAS|192910|87.4|10.3
BAS|192911|43.4|5.3
BAS|192912|98.8|5.1
BAS|193001|29.7|3.1
BAS|193002|19.9|1.4
BAS|193003|29.7|6.3
BAS|193004|112.3|9.6
BAS|193005|119.2|11.8
BAS|193006|103.8|18.7
BAS|193007|198.0|16.5
BAS|193008|52.8|16.9
BAS|193009|60.6|14.4
BAS|193010|101.8|9.8
BAS|193011|96.3|7.1
BAS|193012|36.5|2.0
BAS|193101|52.8|1.4
BAS|193102|37.9|0.4
BAS|193103|96.0|2.0
BAS|193104|33.4|8.0
BAS|193105|82.2|15.4
BAS|193106|89.8|18.2
BAS|193107|109.9|16.9
BAS|193108|130.8|15.7
BAS|193109|66.6|9.7
BAS|193110|67.7|8.0
BAS|193111|11.1|5.8
BAS|193112|37.8|0.1
BAS|193201|38.1|1.7
BAS|193202|8.2|-2.7
BAS|193203|56.1|2.7
BAS|193204|51.5|7.8
BAS|193205|153.3|11.9
BAS|193206|83.8|15.2
BAS|193207|121.3|17.3
BAS|193208|30.2|19.9
BAS|193209|94.5|16.4
BAS|193210|73.8|9.5
BAS|193211|10.1|5.3
BAS|193212|17.1|1.3
BAS|193301|22.5|-1.0
BAS|193302|34.4|1.9
BAS|193303|58.8|6.4
BAS|193304|42.6|9.3
BAS|193305|109.4|12.0
BAS|193306|102.0|13.9
BAS|193307|55.2|18.9
BAS|193308|25.7|18.9
BAS|193309|90.0|15.0
BAS|193310|76.9|9.8
BAS|193311|62.4|3.4
BAS|193312|5.0|-3.4
BAS|193401|50.0|1.0
BAS|193402|13.3|0.0
BAS|193403|55.4|5.0
BAS|193404|16.0|11.5
BAS|193405|11.8|14.9
BAS|193406|135.9|17.0
BAS|193407|74.4|18.9
BAS|193408|101.6|16.5
BAS|193409|48.1|15.9
BAS|193410|65.5|9.5
BAS|193411|50.4|2.8
BAS|193412|38.9|5.7
BAS|193501|41.8|-0.5
BAS|193502|76.3|3.5
BAS|193503|31.9|4.4
BAS|193504|92.9|8.6
BAS|193505|125.7|11.5
BAS|193506|59.6|18.1
BAS|193507|26.4|19.4
BAS|193508|82.2|17.2
BAS|193509|80.5|14.8
BAS|193510|115.1|9.1
BAS|193511|36.5|5.7
BAS|193512|119.7|0.9
BAS|193601|94.3|5.2
BAS|193602|60.0|2.3
BAS|193603|24.7|6.9
BAS|193604|90.3|7.9
BAS|193605|17.0|13.5
BAS|193606|104.3|15.9
BAS|193607|140.8|17.1
BAS|193608|86.8|16.9
BAS|193609|124.7|14.4
BAS|193610|30.3|6.6
BAS|193611|71.5|5.0
BAS|193612|25.1|2.6
BAS|193701|62.7|2.7
BAS|193702|77.6|5.0
BAS|193703|137.1|4.7
BAS|193704|91.1|9.0
BAS|193705|63.1|15.2
BAS|193706|66.0|17.1
BAS|193707|29.0|18.3
BAS|193708|59.7|17.8
BAS|193709|96.2|13.8
BAS|193710|33.7|9.1
BAS|193711|56.3|4.1
BAS|193712|31.0|0.7
BAS|193801|74.3|2.7
BAS|193802|23.8|1.7
BAS|193803|17.7|8.3
BAS|193804|13.7|6.0
BAS|193805|87.6|11.5
BAS|193806|152.9|17.1
BAS|193807|197.0|17.4
BAS|193808|152.9|17.2
BAS|193809|66.3|14.7
BAS|193810|56.5|8.5
BAS|193811|18.5|7.5
BAS|193812|50.2|-1.3
BAS|193901|49.8|3.6
BAS|193902|24.6|2.4
BAS|193903|97.5|3.1
BAS|193904|99.4|10.0
BAS|193905|181.7|10.3
BAS|193906|117.0|16.8
BAS|193907|135.4|16.7
BAS|193908|111.9|17.5
BAS|193909|67.4|13.2
BAS|193910|215.2|8.2
BAS|193911|63.6|7.3
BAS|193912|41.1|0.1
BAS|194001|29.0|-6.1
BAS|194002|25.6|0.9
BAS|194003|49.8|5.5
BAS|194004|50.9|9.7
BAS|194005|41.8|13.2
BAS|194006|115.8|16.3
BAS|194007|115.2|16.7
BAS|194008|67.9|15.8
BAS|194009|207.5|14.1
BAS|194010|82.5|8.6
BAS|194011|106.9|6.1
BAS|194012|66.5|-2.9
BAS|194101|77.7|-3.5
BAS|194102|48.8|2.4
BAS|194103|53.1|6.0
BAS|194104|55.7|7.5
